sample_ind,rho,sim_steps
1270,2.9640044530659058,1746
1271,4.386728177022201,1725
1272,2.77910580689319,1744
1273,3.949902986421735,1752
1274,3.495161227859347,2002
1275,3.996409626273204,1759
1276,-0.0999585018416731,1627
1277,3.43641796587797,1758
1278,1.6077158855677443,1991
1279,3.8748845605136086,2024
1280,2.693159465143667,1741
1281,2.0740019750397076,1740
1282,4.046864664591544,1729
1283,3.544380719495898,1769
1284,2.7379575555550115,1767
1285,1.7675967514599842,1732
1286,3.696243617034469,1708
1287,1.3909058845659246,1748
1288,2.840868916286855,1753
1289,-0.09806153142000618,1705
1290,1.8658110056398431,1747
1291,2.3401719836634065,1705
1292,3.1313279063758905,1994
1293,2.760007919936597,1750
1294,1.5392939868536235,1746
1295,3.941669662534185,1736
1296,3.457925553023051,1723
1297,-0.08656563941145912,1691
1298,3.4603047174560793,1769
1299,2.0982741935233857,1750
1300,2.698036396301923,2014
1301,1.9126408292691028,1709
1302,2.9225584756769365,1986
1303,-0.06560536375687676,1491
1304,3.8826626867924716,2015
1305,3.0975682705445706,2006
1306,2.980209584939974,2015
1307,4.002807397960966,1768
1308,2.8451062320084564,1757
1309,1.8024483430225384,1722
1310,2.9538137117881345,2006
1311,2.190642768124481,1764
1312,3.994721690785772,1760
1313,1.6956145755500849,1981
1314,3.41465358569779,1742
1315,2.7225006218173124,1726
1316,-0.0013290851210712162,1632
1317,3.9532841746268392,1996
1318,-0.021473484486124406,1620
1319,3.5016396503954503,1716
1320,3.7911882650581035,1747
1321,2.7008241464745613,2020
1322,-0.06840045458767463,1637
1323,3.035361895473917,2006
1324,2.1249767760007554,1754
1325,3.89278659548434,1758
1326,3.223063356555766,1722
1327,4.065326331548954,1749
1328,3.67048373951234,2016
1329,-0.07195077085528823,1508
1,-0.03697268303618273,1416
2,-0.046105607943626836,1511
3,3.56322710505796,1766
4,2.4888354881181325,1771
5,4.346617651996848,1747
6,4.424108262061008,1761
7,1.544173701220596,1765
8,3.4954999932200312,2017
9,3.1211757259148403,1767
10,4.224644006807493,1745
11,1.36706541708579,1752
12,2.86963318701702,1751
13,3.9708052520134363,1728
14,1.8352196959837839,2014
15,3.557113683575265,1995
16,3.831902123305518,2002
17,3.6300607931391635,1713
18,-0.003961583610477604,1549
19,1.3425961107991498,1764
20,3.951277793763982,1984
21,2.378201670807867,1718
22,3.7942466698910593,1741
23,2.7115989825171045,1752
24,3.3507070736429796,1746
25,3.2747603141601562,1748
26,3.488602729468962,1996
27,-0.0975090436350623,1472
28,4.366867455897349,1768
29,3.0063099856190103,1995
30,4.702472864476025,1759
31,2.764275681428331,2016
32,2.6963074592056264,1763
33,3.4943778668499714,1763
34,3.095216988230879,1750
35,3.9430149301218567,2015
36,1.3921830305015206,1983
37,2.722045746835418,2018
38,4.14856434883829,1726
39,1.7404699102890655,1744
40,3.1840832055567336,2019
41,3.4674562937169764,1733
42,3.4632924942725385,1987
43,3.5065467513349926,1995
44,2.819477029496948,1755
45,3.254669696077986,2020
46,3.0516697977332132,1712
47,3.3357517041870395,1986
48,2.520341965378557,1766
49,-0.011883055778122653,1669
50,3.407690641103196,1756
51,2.8455645510531404,1756
52,3.800524775924263,1763
53,-0.06627294603803335,1690
54,2.7326725072927545,1736
55,2.796039655456773,2019
56,4.535810891102692,1730
57,2.755770097521461,2014
58,-0.041373229481534324,1516
59,3.799473794321461,1757
60,2.31708593760483,1990
61,2.6522350672020654,2010
62,2.1773577615170883,1724
63,2.841510743881993,1726
64,3.96833265529704,1780
65,3.1328805360087646,2000
66,3.3054801501705704,1733
67,3.81729837823503,1752
68,2.440543870918326,1746
69,3.1479198601075193,1718
70,3.555542799587533,1765
71,3.791801519504716,1748
72,2.175890948636928,1750
73,3.9318462095600015,1761
74,3.3499638472690645,2006
75,3.303884189725551,1744
76,2.0275816188295606,2014
77,2.91783763877714,1742
78,3.326036728739874,2005
79,2.683619100548814,1759
80,1.3653775056170439,1750
81,2.726884476714889,1735
82,-0.04274299992183295,1607
83,4.207955274333726,1743
84,4.042814096463362,1726
85,4.570135953618477,1742
86,2.3262457831216015,1755
87,1.6429078745913834,1748
88,2.0415710184261684,1723
89,2.1380716189026945,2020
90,2.2317343865141446,1756
91,4.640294365626536,1759
92,2.3336570630359867,1764
93,3.8418560975755778,1745
94,4.038023752672524,1756
95,2.716263480619334,1771
96,2.146558751513398,1728
97,4.26214037703315,1748
98,2.769175110622408,1729
99,4.063248742628673,2016
100,1.669745258669666,2013
101,3.7674617237579486,1752
102,3.941592161338985,1760
103,-0.03203183295921619,1699
104,3.9799294534269425,1752
105,4.0662556989897745,1759
106,3.2930290176486174,1751
107,2.2820570681837236,1761
108,-0.08414749113301845,1642
109,1.7882115256646927,1728
110,1.8422087794455164,1736
111,2.349573819441863,1753
112,3.527365915954661,1753
113,3.9459733079363772,1726
114,2.2563412248147827,1758
115,2.4273402407465134,1756
116,2.6617723402358475,1744
117,3.291268207197774,1755
118,4.2895382687858525,1757
119,3.5436906392784433,1754
120,3.4019173618621323,1764
121,3.9951717977172283,1770
122,3.0306375005772654,1706
123,2.2331923698790233,1737
124,1.6321308567547153,1761
125,4.089006835778266,1738
126,3.1400551900390195,1985
127,4.027591450536832,1739
128,4.353980159772243,1761
129,1.1947912156906906,1740
130,2.3495453508612005,1719
131,2.765886668551116,2016
