sample_ind,rho,sim_steps
392,2.846761455537683,1098
393,2.0803002339356382,1100
394,4.110756777679631,1116
395,3.154804960193557,1105
396,3.551526348697257,1087
397,4.42772984861789,1117
398,4.643981394033075,1090
399,3.614911050223185,1112
400,4.070587722139988,1098
401,1.954100991042452,1100
402,3.1511562837064666,1100
403,3.198364553949798,1099
404,2.2382980036834406,1102
405,4.063586639088587,1093
406,4.54002627506871,1104
407,3.222917173875004,1093
408,4.126137154514538,1101
409,3.039757920317891,1093
410,4.150749882014347,1117
411,3.1596036238750838,1098
412,4.596742433696667,1093
413,3.458295564550845,1090
414,4.7126342649721575,1116
415,3.808832957724114,1089
416,1.9746450665339683,1096
417,3.784768523327413,1091
418,3.3425382208050394,1109
419,2.662156657228909,1094
420,4.147115966506643,1092
421,3.4649214624047104,1099
422,2.513737128143304,1105
423,3.1127438844493813,1096
424,2.204118895284495,1098
425,3.4552457333076525,1093
426,2.0405386509566634,1101
427,4.721267369036873,1090
428,2.8280170236348763,1098
429,4.180649842964371,1102
430,1.9803627262196368,1103
431,0.9981129132063238,1087
432,4.539759379378854,1099
433,4.484068442482517,1102
434,2.2336379836442095,1089
435,3.6410192208907493,1119
436,2.6259346245960806,1104
437,4.64634970971079,1116
438,1.2786094428650143,1096
439,3.5183242297793846,1089
440,1.9443219534375178,1096
441,3.0687230842248248,1103
442,3.2571813251658703,1099
443,3.714871307478518,1112
444,4.227699782430131,1098
445,2.7644009487621837,1100
446,3.2418098458300015,1090
447,2.7351122193846873,1092
448,4.356797196358123,1101
449,1.6431128362940877,1098
450,3.1931332842860733,1088
451,4.452955750227435,1097
452,3.2440254173873626,1088
453,4.0293346684700015,1112
454,4.093241365854601,1110
455,2.3305205288321433,1105
456,2.8041285708184684,1094
457,4.213945497939667,1115
458,3.181780490163634,1089
459,4.037112260372952,1115
460,2.931746190663036,1100
461,2.7582168976246084,1107
462,4.40333500804118,1117
463,4.2017903253919116,1093
464,3.503935821373396,1093
465,3.5184609121350743,1089
466,4.386257841279344,1097
467,3.4525404284527887,1089
468,2.243659352918506,1090
469,4.10525036726299,1116
470,3.7588393120564056,1100
471,3.8105478180493826,1099
472,4.5226708164062455,1119
473,4.613544160313433,1108
474,4.119647157333334,1104
475,4.078233518609942,1093
476,2.8969438971628163,1090
477,4.445443610383453,1109
478,3.749672055733484,1095
479,1.9580285707846876,1092
480,4.375246074633871,1093
481,3.9405788728606588,1118
482,3.3594456563872885,1089
483,4.279905866304659,1117
484,3.9926171947659803,1102
485,3.4990706191455168,1096
486,4.461150678169261,1112
487,4.542663067496093,1102
488,4.375966798197739,1093
489,4.526450016754762,1114
490,1.9974761298055732,1095
491,3.63109024735704,1102
492,3.5708507547720743,1104
493,4.552104756038101,1096
494,4.074506948097655,1107
495,4.057168551051602,1119
496,2.243768445229776,1100
497,2.0223492356677717,1091
498,2.7898653290668705,1102
499,3.2071991171549072,1106
500,1.3930282141411396,1099
501,3.698930600063882,1088
502,3.7349119233872035,1089
503,1.9269068148892217,1093
504,3.1773385389216635,1112
505,4.430882398601019,1094
506,3.0896997842889036,1100
507,2.0796658895599425,1101
508,4.122644381466982,1097
509,4.136478649574698,1094
510,4.62063559291604,1096
511,2.4810900438869474,1100
512,1.9081769029979565,1094
513,2.6828898606497145,1101
514,4.252863170397395,1090
515,4.579381399315951,1108
516,4.072535041455055,1090
517,3.6261971654589047,1104
518,4.56411739667819,1110
519,1.9320153886980602,1095
520,4.198571817328277,1090
521,3.514359052728997,1094
522,4.488506435354905,1107
523,4.363399209751018,1120
524,3.1319310340452287,1101
525,3.5072731327048796,1096
526,3.782109002544347,1096
527,3.658463657069076,1105
528,2.4853443921186367,1099
529,3.428979011436553,1091
530,4.431317033500692,1110
531,2.6953750222934225,1103
532,3.199269541453573,1101
533,3.674388197246424,1118
534,3.978861036699909,1114
535,4.363609589785833,1119
536,3.3012137095658254,1105
537,1.6186484954023115,1093
538,4.546495104236913,1115
539,2.6950723866993425,1092
540,2.405787131861482,1094
541,2.322812263419163,1092
542,4.227818568101448,1114
543,2.7015552288679956,1104
544,4.381687495815973,1119
545,3.030908945397883,1088
546,4.567585287715351,1114
547,4.587259145554102,1117
548,2.2152396165094466,1097
549,2.60711535052698,1101
550,3.190210262580779,1091
551,4.518669326968308,1100
552,3.7776669811686148,1100
553,4.630733154558428,1099
554,3.790580124902032,1095
555,2.5282725114349374,1106
556,0.8500432052004889,1089
557,2.551647615660837,1106
558,3.353949176679004,1114
559,3.2313897015588804,1087
560,4.463322727833692,1092
561,2.6514439374766248,1095
562,4.186455382865397,1098
563,3.5452026568224184,1110
564,3.652167811245061,1091
565,4.671165787185284,1103
566,4.455779959668172,1116
567,3.181330313485315,1097
568,4.294822413926774,1093
569,3.2454760057719856,1092
570,2.6045115609895353,1102
571,3.348739000079684,1096
572,3.706064191998209,1111
573,4.361334059251856,1087
574,3.640962673933945,1094
575,3.2427528398812786,1113
576,4.707606376570148,1120
577,2.8572906432364285,1108
578,3.99795891706661,1089
579,1.4932087685482642,1094
580,3.196714036208938,1103
581,2.9507308167510793,1108
582,1.6421462334864945,1092
583,2.453748405065747,1095
584,2.257453801234117,1097
585,4.468231695722846,1110
586,0.979210338502984,1087
587,4.124456257499224,1088
588,4.678089991803581,1119
589,2.65815496035332,1095
590,3.0467116895127795,1092
591,2.3192915499490017,1106
